time,tavg,tmin,tmax,prcp,humid
03-02-2001,12.7,7.2,21.8,2,56
04-02-2001,12.8,3.7,23,2,62
05-02-2001,14.1,3.7,23.1,2,61
06-02-2001,14.8,5.5,24.4,2,60
07-02-2001,15.7,7.1,24.5,2,58
08-02-2001,17.4,9.3,24.6,2,54
09-02-2001,16.3,9.4,25,2,47
10-02-2001,16.1,7.7,25.2,2,53
11-02-2001,14.6,9,25.2,2,54
12-02-2001,16.3,6,27.7,2,49
13-02-2001,17.7,8.7,27.8,2,51
14-02-2001,17.5,8.7,24.2,2,51
15-02-2001,15.7,11,22,2,62
16-02-2001,18.1,9.4,25.7,0,63
17-02-2001,18.3,9.4,27.1,0,68
18-02-2001,18.8,11.6,26.8,0,64
19-02-2001,19,12.6,27.4,0,55
20-02-2001,21,12.7,28.5,0,50
21-02-2001,19.3,13.3,26.4,0,50
22-02-2001,19.1,13.2,26.7,0,56
23-02-2001,20.8,12.8,29.3,0,53
24-02-2001,20.4,14.9,28.8,0,61
25-02-2001,19.3,14.9,25.6,15,61
26-02-2001,18.3,13.3,25.6,0,55
27-02-2001,18,10.3,26.1,0,47
28-02-2001,18.9,10.6,27.8,0,42
01-03-2001,18.2,9.7,26,0,40
02-03-2001,18.3,11.1,26.4,0,47
03-03-2001,18.4,11.4,27.2,0,44
04-03-2001,17.8,10.4,25.8,0,45
05-03-2001,18.3,11.7,26.6,0,46
06-03-2001,18.8,11.1,28.8,0,42
07-03-2001,21.6,11.1,31.1,0,37
08-03-2001,21,12.4,30.2,0,41
09-03-2001,21.2,12.1,29.8,0,45
10-03-2001,19.6,12.7,30.5,0,39
11-03-2001,21.9,12.4,31.6,0,44
12-03-2001,22.2,13.2,32.4,0,40
13-03-2001,25.6,18,33.3,0,34
14-03-2001,22.7,18,27.7,0,38
15-03-2001,23.1,16,30.7,0,43
16-03-2001,22.1,14.8,29,0,38
17-03-2001,22.3,14.7,30.8,0,38
18-03-2001,22.7,14.7,32.4,0,41
19-03-2001,24.9,15.5,34.2,0,40
20-03-2001,26.9,20,34.4,0,38
21-03-2001,23.9,20,30.2,0,39
22-03-2001,23.4,17,30.2,0,48
23-03-2001,23.4,15.6,31.6,0,62
24-03-2001,22.8,15.6,30,0,54
25-03-2001,24.4,16.5,32.4,0,51
26-03-2001,25.1,18,32.7,0,47
27-03-2001,26.3,18.4,34.9,0,46
28-03-2001,26.2,19.5,33.8,0,47
29-03-2001,25.4,19.5,32.8,1,45
30-03-2001,20.2,19.5,26.4,0,57
31-03-2001,22.5,14.3,29.6,0,67
01-04-2001,22.7,16.2,29.4,0,62
02-04-2001,23.8,16.8,31.5,0,61
03-04-2001,25.5,16,34.5,0,56
04-04-2001,25.8,17.4,34.1,0,48
05-04-2001,27.8,17.4,35.8,0,44
06-04-2001,25.2,19.1,33.6,0.8,52
07-04-2001,26.1,17.6,33.6,0,47
08-04-2001,28.4,19.4,38.4,0,42
09-04-2001,29.7,19.5,39.8,0,33
10-04-2001,29.9,21.4,38.8,0,38
11-04-2001,31,23,38.4,0,38
12-04-2001,28.8,23,36,0,41
13-04-2001,27.6,21.8,34.6,0,52
14-04-2001,26.7,21.6,34.4,0.5,53
15-04-2001,26.4,21,32.5,2,61
16-04-2001,26.5,21,33.8,0,55
17-04-2001,23.4,21,31.4,25.9,70
18-04-2001,22.9,17.4,31.4,5.1,72
19-04-2001,23.6,18.3,31,0,69
20-04-2001,24.8,18,30.2,0,60
21-04-2001,27.3,20.9,33.8,0,49
22-04-2001,28.7,20.8,36.6,0,39
23-04-2001,29.9,21.4,39.1,0,33
24-04-2001,30.7,21.2,41,0,34
25-04-2001,31.4,22.8,40.4,0,38
26-04-2001,32.6,23.2,41.4,0,34
27-04-2001,34,25.6,41.3,0,29
28-04-2001,34,25.6,41.3,0,27
29-04-2001,33.8,25.6,42.2,0,28
30-04-2001,33.8,26.7,42.3,0,35
01-05-2001,31.4,25.6,41,0,42
02-05-2001,32.3,23,40.2,0,42
03-05-2001,31.2,23,37.9,0,40
04-05-2001,31.9,24.3,39,0,40
05-05-2001,33.2,25,41.5,0,40
06-05-2001,34.6,27.8,41.8,0,36
07-05-2001,33.7,28.6,39.2,0,42
08-05-2001,33.8,26.5,41.1,0,36
09-05-2001,36.6,28.4,42,0,28
10-05-2001,38.1,33.3,44,0,24
11-05-2001,37.4,33.3,44.5,0,25
12-05-2001,34.3,28.2,42,0,37
13-05-2001,35.9,29.7,42.3,0,33
14-05-2001,35,30,42.3,0,31
15-05-2001,31.2,30,41.1,0,38
16-05-2001,29.1,23.9,33.6,0,41
17-05-2001,24.7,23.9,27.9,1,58
18-05-2001,26.8,22.4,31.7,9.9,55
19-05-2001,29.6,23.3,34.9,0,63
20-05-2001,27,20.7,32.6,36.1,74
21-05-2001,28.1,20.7,34.5,1,63
22-05-2001,30.5,22.7,36.5,0,60
23-05-2001,32.4,25.8,38.7,0,53
24-05-2001,35.4,29.5,42.4,0,41
25-05-2001,37,29.5,43,0,31
26-05-2001,34.6,29.5,41.8,0,33
27-05-2001,30.7,24.4,35.8,5.1,43
28-05-2001,29.6,24.4,35.2,1,53
29-05-2001,28.8,24.4,36.6,6.1,50
30-05-2001,29.8,21,35,13,52
31-05-2001,30.3,23.2,37.6,3,50
01-06-2001,32.4,24.2,38.2,5.1,52
02-06-2001,34.2,24.2,38.5,0,44
03-06-2001,31.4,28.5,39.5,0,46
04-06-2001,26.5,28.5,34.2,0,57
05-06-2001,27.4,22.2,32.3,0,61
06-06-2001,30.5,25.5,35.6,0,53
07-06-2001,27.9,25.5,33.3,0,59
08-06-2001,30.3,24.3,36.2,0,61
09-06-2001,30.1,24.3,35.2,0,59
10-06-2001,32.3,25.5,38.2,0,56
11-06-2001,33.1,28,37.4,0,55
12-06-2001,34.2,28.8,39.4,0,57
13-06-2001,34.4,30.3,39.4,0,54
14-06-2001,29.1,30.3,33.5,0.8,70
15-06-2001,32.4,26.5,36.4,7.1,61
16-06-2001,28,26.5,32,0,76
17-06-2001,29,26,32.4,7.1,78
18-06-2001,30.5,26,35.2,1,69
19-06-2001,31.9,26.6,36.4,0,62
20-06-2001,32,27.8,36.2,0,62
21-06-2001,32.8,28.8,36.7,0,62
22-06-2001,31.9,28.1,37.4,0,62
23-06-2001,28.8,28.1,34.5,0,73
24-06-2001,28.6,25,32.2,0,78
25-06-2001,28.2,25.7,32,11.9,81
26-06-2001,29.3,25.5,33.4,13,77
27-06-2001,29.4,25.5,35.6,0,78
28-06-2001,31.6,26.2,36,7.1,70
29-06-2001,31.9,28.3,36.2,0,68
30-06-2001,28.9,28.3,34.5,0,77
01-07-2001,30.6,26.5,36,0,71
02-07-2001,32.1,27.5,35.7,0,71
03-07-2001,31,28.3,35.2,0,66
04-07-2001,31.3,27.4,34.4,0,67
05-07-2001,33.4,28.6,37.3,0,61
06-07-2001,33.4,29.5,38.5,0,59
07-07-2001,30.1,29.5,37,0,70
08-07-2001,31.5,26,36.3,0,72
09-07-2001,32.1,28.7,38,0,66
10-07-2001,32.7,28.8,38,0,61
11-07-2001,31.9,28.6,35.7,0,64
12-07-2001,31.3,27.7,36.5,0,69
13-07-2001,29.6,27.9,34,0,75
14-07-2001,27.3,27.9,30,6.1,85
15-07-2001,29.2,25.2,33,67.1,77
16-07-2001,29.6,25.2,32.4,0,71
17-07-2001,29.7,26.9,32.4,0,71
18-07-2001,30.4,27.2,33.3,0,74
19-07-2001,29.9,28.3,34,0,76
20-07-2001,30.7,27.8,34.5,2,78
21-07-2001,28.7,27.8,31.4,0.5,81
22-07-2001,28.9,26.4,32.4,8.9,84
23-07-2001,31.4,26.8,35.5,7.1,76
24-07-2001,30.3,26.8,34.7,0,75
25-07-2001,30.1,27.6,35.7,5.1,81
26-07-2001,28.3,27.6,33,10.9,84
27-07-2001,29.6,26.3,34,14,83
28-07-2001,29.9,26.2,33.1,1,80
29-07-2001,30.7,28,34,1,70
30-07-2001,29.9,27.3,34,0.3,67
31-07-2001,31.6,28.1,35.6,0,62
01-08-2001,30.7,28.1,36,0,61
02-08-2001,31.5,27.8,36.3,0,55
03-08-2001,31.4,28.3,36.4,0,60
04-08-2001,28.4,28.3,33,0,76
05-08-2001,29.7,25.8,35.3,0,74
06-08-2001,29.6,25.8,35.3,0,76
07-08-2001,29.3,25.6,34.2,43.9,77
08-08-2001,29.2,25.4,34.4,5.1,84
09-08-2001,29.9,25.4,34.3,2,76
10-08-2001,31.4,27.4,35.3,0.5,70
11-08-2001,31.9,27.8,36.3,0,71
12-08-2001,33.1,29,36.3,0,67
13-08-2001,29.6,29,34.5,0,72
14-08-2001,25.8,24.7,28.2,0,84
15-08-2001,30.8,25.1,34.2,10.9,72
16-08-2001,30.2,28,33,0,78
17-08-2001,30.1,28,33.4,0,74
18-08-2001,30.7,26.8,34.5,0,69
19-08-2001,31,26.5,35.5,0,64
20-08-2001,30.6,26.7,35.5,0,64
21-08-2001,31.8,27.8,35.9,0,62
22-08-2001,31.9,28.2,36.5,0,60
23-08-2001,30.8,27.7,36.5,0,61
24-08-2001,30.3,27.7,35.2,0,62
25-08-2001,30.6,24.4,35.2,0.8,57
26-08-2001,32,28.1,36.7,0,54
27-08-2001,31.8,27,37.4,0,52
28-08-2001,31.9,27,37.6,0,50
29-08-2001,31.3,26.7,36.9,0,54
30-08-2001,31.4,26.7,36,0,56
31-08-2001,31.9,27,37,0,55
01-09-2001,31.5,28.4,37,0,56
02-09-2001,29.8,28.4,35.5,0,66
03-09-2001,29.9,23,35.6,40.9,62
04-09-2001,30.9,26.1,35.5,0,61
05-09-2001,31.8,26.8,37,0,55
06-09-2001,30.8,26,37,0,56
07-09-2001,29.9,27,35.9,0,60
08-09-2001,30.2,26.2,36,0,59
09-09-2001,30.6,26.1,37.2,0,54
10-09-2001,31.5,27,36.5,0,50
11-09-2001,31.4,27.1,36.4,0,55
12-09-2001,31.3,26.6,36.4,0,57
13-09-2001,31.6,27,36.2,0,56
14-09-2001,28.6,27,36.5,0,59
15-09-2001,28,23.6,33.6,0,61
16-09-2001,28.6,23.3,35.4,0,61
17-09-2001,29.2,24.5,35.5,0,57
18-09-2001,29.7,23.1,36.6,0,53
19-09-2001,30.2,23.9,38.3,0,47
20-09-2001,30.4,23.5,38,0,42
21-09-2001,30.3,22.9,37,0,44
22-09-2001,29.5,23.3,36.5,0,48
23-09-2001,29.7,24.3,36.6,0,50
24-09-2001,28.9,22.9,36.5,0,49
25-09-2001,29.5,23.3,36.6,0,47
26-09-2001,30.3,22.2,36.6,0,46
27-09-2001,28.6,22,35.7,0,49
28-09-2001,28.7,22,37.7,0,47
29-09-2001,29.3,22.5,36.1,0,52
30-09-2001,27.8,24.7,36.1,0,67
01-10-2001,28,24.7,35.5,0,75
02-10-2001,27.3,23.6,32.4,0,75
03-10-2001,28.1,24.2,32.7,0,71
04-10-2001,27.8,24.6,34.3,0,75
05-10-2001,28.1,24.2,34,0,71
06-10-2001,28.7,22.1,34.7,0,59
07-10-2001,27.3,22,34.4,0,56
08-10-2001,26.9,21,35.5,0,55
09-10-2001,26.3,20.7,34.8,0,55
10-10-2001,27.3,20.5,37,0,48
11-10-2001,28.4,21,36.6,0,44
12-10-2001,26.4,22.2,32.8,0,58
13-10-2001,26.2,22.2,34.8,0,61
14-10-2001,26.2,22.2,34.8,0,44
15-10-2001,24.5,17.4,33.5,0,39
16-10-2001,23.7,17,32.5,0,45
17-10-2001,23.8,16.2,32.6,0,43
18-10-2001,24.2,16.8,34,0,41
19-10-2001,25,15.7,36.4,0,38
20-10-2001,23.9,15.7,34.1,0,45
21-10-2001,24.9,17,33.6,0,61
22-10-2001,25.3,18.4,34.2,0,56
23-10-2001,26.1,19,34.4,0,53
24-10-2001,24,18.4,33,0,53
25-10-2001,25.6,18.6,35.6,0,45
26-10-2001,25.9,18.7,34.4,0,58
27-10-2001,25.3,19.7,34.2,0,59
28-10-2001,24.6,19.1,32.8,0,56
29-10-2001,25.2,18.5,34,0,54
30-10-2001,25.3,18.1,34.4,0,51
31-10-2001,24.2,18,35.4,0,54
01-11-2001,24.9,18,35,0,53
02-11-2001,25.4,18.2,36.1,0,48
03-11-2001,25.7,17.5,34.9,0,44
04-11-2001,25.1,18.9,33.6,0,42
05-11-2001,22.8,17,31.3,0,51
06-11-2001,20.2,17,28.5,0,54
07-11-2001,20.4,14,28.9,0,60
08-11-2001,19.6,13.7,28,0,55
09-11-2001,19.5,12.5,28.5,0,49
10-11-2001,19,11.3,30,0,45
11-11-2001,19,11.6,28.3,0,47
12-11-2001,19.7,12.1,29.4,0,49
13-11-2001,19.5,11.7,30.1,0,48
14-11-2001,18.9,12,29.6,0,48
15-11-2001,18.6,12,28.6,0,56
16-11-2001,19.1,12.5,29,0,61
17-11-2001,19,12.6,29,0,65
18-11-2001,18.6,12.6,28.6,0,58
19-11-2001,18.8,12.2,29,0,52
20-11-2001,18.2,10.5,27.7,0,53
21-11-2001,18.6,11.4,29.1,0,52
22-11-2001,17.8,10.5,27.8,0,53
23-11-2001,18.5,12.1,27.7,0,53
